,station_name,poi_name,latitude,longitude,address,distance_m,category
186,Temple University Station,Raising Cane's Chicken Fingers,39.97881672373183,-75.15334659733148,"1717 N 12th St Unit D, Philadelphia, PA 19122",317,Fried Chicken Joint
187,Temple University Station,The Creperie At Temple,39.98295274619055,-75.15435085597088,"North 13th St. (Norris St), Philadelphia, PA 19122",393,Creperie
188,Temple University Station,5 Dollar Foot Long Truck,39.982345168371445,-75.15339919795792,"12th St. (Berks Mall), Philadelphia, PA 19122",288,Food Truck
189,Temple University Station,Eddie's Pizza,39.98079599252834,-75.15334356689348,"1114 W Berks St (12th Street), Philadelphia, PA 19122",227,Pizzeria
190,54th & Chester,Fred's Water Ice,39.94003343172359,-75.22284430194084,"5343 Chester Ave, Philadelphia, PA 19143",104,Dessert Shop
191,54th & Chester,Jaquez Mini Market,39.93938616493577,-75.22439283080107,"Philadelphia, PA 19143",80,Convenience Store
192,54th & Chester,Chester pizza,39.938429,-75.224289,"5504 Chester Ave (at 55th St), Philadelphia, PA 19143",112,Pizzeria
193,54th & Chester,J & J Restaurant,39.938678087859174,-75.22473360638969,"5513 Chester Ave, Philadelphia, PA 19143",123,Caribbean Restaurant
194,54th & Chester,Kim's Food Market,39.93579886073742,-75.22312734762355,"5559 Greenway Ave, Philadelphia, PA 19143",381,Restaurant
195,54th & Chester,Kingsessing Recreation Center,39.94215576424212,-75.2190700929241,"5100 Chester Ave (at Kingsessing Ave), Philadelphia, PA 19143",496,Playground
196,54th & Chester,Bodies In Motions Dance Company,39.93785679804205,-75.22523895316188,"Philadelphia, PA 19143",213,Performing Arts Venue
197,54th & Chester,S. Weir Mitchell Elementary School,39.936803973462695,-75.2234077665412,"5500 Kingsessing Ave, Philadelphia, PA 19143",268,Elementary School
198,54th & Chester,Hardy Williams Elementary Mastery Charter School,39.94169684429107,-75.22548927940099,"5400 Warrington Ave (54th Street), Philadelphia, PA 19143",324,Education
199,54th & Chester,Platinum Image Barbershop & Hair Salon,39.93684110865313,-75.22663438520982,"5632 Chester Ave, Philadelphia, PA 19143",377,Cosmetics Store
200,Powelton & Lancaster,Jollie's West,39.96020674442674,-75.19719146840866,"3800 Lancaster Ave (at 38th St), Philadelphia, PA 19104",101,Hookah Bar
201,Powelton & Lancaster,Green Line Powelton Village,39.95933659577614,-75.1949809788369,"3649 Lancaster Ave (at 37th St & Powelton Ave), Philadelphia, PA 19104",117,Coffee Shop
202,Powelton & Lancaster,Redcap's Corner,39.95904031374335,-75.19410554433684,"3617 Lancaster Ave (37th street), Philadelphia, PA 19104",198,Toy Store
203,Powelton & Lancaster,Chengdu Famous Food,39.959240689356236,-75.19446254211044,"3635 Lancaster Ave, Philadelphia, PA 19104",163,Chinese Restaurant
204,Powelton & Lancaster,Penn Presbyterian Medical Center,39.9583991927087,-75.19953310489649,"51 N 39th St (at Powelton Ave), Philadelphia, PA 19104",302,Medical Center
205,Powelton & Lancaster,Han Dynasty University City,39.95658634457237,-75.19707468846718,"3711 Market St, Philadelphia, PA 19104",337,Szechuan Restaurant
206,Powelton & Lancaster,Spring Chinese Restaurant,39.96028125745924,-75.19663716049527,"3739 Lancaster Ave, Philadelphia, PA 19104",83,Chinese Restaurant
207,Powelton & Lancaster,The Creative Café @ Replica,39.95663409397115,-75.1969176744191,"3711 Chestnut St., Philadelphia, PA 19104",330,Coffee Shop
208,Powelton & Lancaster,Ed's Buffalo Wings & Pizza,39.95813879976856,-75.19309700756295,"3513 Lancaster Ave (36th & Market), Philadelphia, PA 19104",318,Pizzeria
209,Powelton & Lancaster,Corner Bakery Cafe,39.956685812190706,-75.19696402120832,"3737 Market St, Philadelphia, PA 19104",325,American Restaurant
210,"11th & Poplar, John F. Street Community Center",Dollar Tree,39.97057049326735,-75.15501537829091,"1100 W Girard Ave, Philadelphia, PA 19123",185,Discount Store
211,"11th & Poplar, John F. Street Community Center",Larry's Steaks,39.97024245215536,-75.1517790555954,"920 W Girard Ave, Philadelphia, PA 19123",288,Sandwich Spot
212,"11th & Poplar, John F. Street Community Center",Dunkin',39.97094267362628,-75.15211626334155,"917 W Girard Ave #31, Philadelphia, PA 19123",314,Donut Shop
213,"11th & Poplar, John F. Street Community Center",Popeyes Louisiana Kitchen,39.97057049326735,-75.15501537829091,"1100 W Girard Ave, Philadelphia, PA 19123",185,Fried Chicken Joint
214,"11th & Poplar, John F. Street Community Center",Dunkin',39.96938329974525,-75.15945460183502,"839 N Broad St, Philadelphia, PA 19123",408,Donut Shop
215,"11th & Poplar, John F. Street Community Center",The Met Philadelphia,39.96975368448874,-75.16028599490026,"858 N Broad St (at Poplar St), Philadelphia, PA 19130",484,Performing Arts Venue
216,"11th & Poplar, John F. Street Community Center",Tiffin,39.970424014721544,-75.14873063681557,"710 W Girard Ave (Btwn N 7th & N Marshall St), Philadelphia, PA 19123",535,Indian Restaurant
217,"11th & Poplar, John F. Street Community Center",Dollar General,39.97114564686224,-75.15109443677264,"Girard avenue (Hutchinson St.), Philadelphia, PA 19123",394,Grocery Store
218,"11th & Poplar, John F. Street Community Center",Santucci's Original Square Pizza,39.96528718362901,-75.16039940009365,"655 N Broad St (Wallace), Philadelphia, PA 19123",631,Pizzeria
219,"11th & Poplar, John F. Street Community Center",Osteria,39.965029,-75.161056,"640 N Broad St, Philadelphia, PA 19130",692,Italian Restaurant
220,57th & Westminster ,Family Dollar,39.966712,-75.232872,"5601 Vine St, Philadelphia, PA 19139",65,Discount Store
221,57th & Westminster ,Save-A-Lot,39.96647862406404,-75.23314468985512,"5601 Vine St, Philadelphia, PA 19139",62,Grocery Store
222,57th & Westminster ,AutoZone,39.96609565718153,-75.23353287669701,"5601 Vine St, Philadelphia, PA 19139",92,Car Parts and Accessories
223,57th & Westminster ,Just To Serve You,39.97037708355784,-75.23346863261581,"5622 W Girard Ave, Philadelphia, PA 19131",383,Southern Food Restaurant
224,57th & Westminster ,Universal Daroff Charter School,39.96563026271872,-75.23311530885891,"5630 Vine St, Philadelphia, PA 19139",149,High School
225,57th & Westminster ,Camphor Memorial Church,39.96852773189381,-75.2328745288664,"Philadelphia, PA",187,Structure
226,57th & Westminster ,GiGi's Soul Food,39.96985655857859,-75.23868302117339,"5936 Haverford Ave, Philadelphia, PA 19151",542,Southern Food Restaurant
227,57th & Westminster ,Rodriguez Grocery,39.9695619853191,-75.233802520157,"Philadelphia, PA 19131",293,Deli
228,57th & Westminster ,Lebel Pizza,39.97088190435248,-75.23285632679888,"5601 W Girard Ave (56th St), Philadelphia, PA 19131",443,Pizzeria
229,57th & Westminster ,56 And Wyalusing Ave,39.96906535774011,-75.23140400737779,"Philadelphia, PA 19131",301,Bar
230,Moyamensing & Tasker,Dickinson Square Park,39.92783925109483,-75.1514968678243,"E Moyamensing Ave (btwn Tasker & Morris St), Philadelphia, PA 19148",40,Park
231,Moyamensing & Tasker,Grindcore House,39.92905783936221,-75.15194336145605,"1515 S 4th St (Greenwich), Philadelphia, PA 19147",162,Coffee Shop
232,Moyamensing & Tasker,2nd Street Brew House,39.92667786916592,-75.14930726924231,"1700 S 2nd St (at Morris St.), Philadelphia, PA 19148",190,Dive Bar
233,Moyamensing & Tasker,Companion Pet Hospital,39.929177110257775,-75.15379798057374,"1524 S 5th St (Cross St.), Philadelphia, PA 19147",282,Medical Center
234,Moyamensing & Tasker,Dee's Place,39.92824248348525,-75.14879598550833,"1528 S 2nd St, Philadelphia, PA 19147",197,Bar
235,Moyamensing & Tasker,Moonshine Philly,39.92496122587986,-75.15181591709771,"1825 E Moyamensing Ave, Philadelphia, PA 19148",319,Bar
236,Moyamensing & Tasker,O'Jung's Tavern,39.92728260035497,-75.14873497652329,"1625 S 2nd St, Philadelphia, PA 19148",202,Bar
237,Moyamensing & Tasker,Cake and Joe,39.930425,-75.149601,"1401 E Moyamensing Ave, Philadelphia, PA 19147",319,Café
238,Moyamensing & Tasker,Edward O'Malley Athletic Association,39.925194845467196,-75.14881716385352,"144 Moore St, Philadelphia, PA 19148",342,Sports Club
239,Moyamensing & Tasker,Herman's Coffee,39.9313524000752,-75.14967517493986,"1313 S 3rd St, Philadelphia, PA 19147",414,Coffee Shop
240,Oxford & Glenwood,King's Water Ice & Ice Cream,39.98231483036527,-75.18825011174813,"33rd St & Cecil B Moore, Philadelphia, PA 19121",274,Dessert Shop
241,Oxford & Glenwood,Strawberry Mansion Driving Range,39.981407103001274,-75.18835792997126,"Philadelphia, PA 19121",203,Mini Golf Course
242,Oxford & Glenwood,ALDI,39.97605385288451,-75.18690028043288,"3101 W Girard Ave (31st St), Philadelphia, PA 19130",466,Grocery Store
243,Oxford & Glenwood,Sedgley Woods Disc Golf Course,39.98141798429578,-75.19124299790587,"Mt Pleasant Dr., Philadelphia, PA 19121",423,Disc Golf
244,Oxford & Glenwood,iMunch Cafe,39.97585990634777,-75.18637151525799,"1233 N 31st St, Philadelphia, PA 19121",486,Café
245,Oxford & Glenwood,SpOt Gourmet Burgers,39.97466392818747,-75.18263766015941,"2821 W Girard Ave (28th), Philadelphia, PA 19130",701,Burger Joint
246,Oxford & Glenwood,Twenty Nine Oxford Restaurant,39.98052085104743,-75.18193862052179,"2843 W Oxford St, Philadelphia, PA 19121",390,Restaurant
247,Oxford & Glenwood,Rybrew,39.97437923579758,-75.1825098320958,"2816 W Girard Ave (btwn 28th & 29th St), Philadelphia, PA 19130",734,Sandwich Spot
248,Oxford & Glenwood,Rock Garden,39.97672966388852,-75.18741706022077,"Philadelphia, PA 19130",397,Garden
249,Oxford & Glenwood,Smith Memorial Playground & Playhouse,39.98186316923733,-75.19544458962342,"3500 Reservoir Dr (East Fairmount Park), Philadelphia, PA 19121",781,Playground
250,"M.L.K. Drive, Strawberry Mansion Bridge",Schuylkill River Race Course,39.99013428432411,-75.197322515604,"Philadelphia, PA 19131",273,Other Great Outdoors
251,"M.L.K. Drive, Strawberry Mansion Bridge",Dragon Boat Races!,39.989269754284855,-75.19812300639077,"Philadelphia, PA 19121",321,Lake
252,"M.L.K. Drive, Strawberry Mansion Bridge",Robert M. Gillin Jr. Boathouse,39.992492217892426,-75.19497429315483,"2900 Kelly Drive, Philadelphia, PA 19121",384,Other Great Outdoors
253,"M.L.K. Drive, Strawberry Mansion Bridge",West River Drive,39.98724877235416,-75.20428866147995,"Schuylkill River Trail, Philadelphia, PA 19131",668,Hiking Trail
254,"M.L.K. Drive, Strawberry Mansion Bridge",Edgely Ballfields,39.99129242704038,-75.19146396345513,"3399 W Diamond Dr (at E Reservoir Drive), Philadelphia, PA 19121",683,Baseball Field
255,"M.L.K. Drive, Strawberry Mansion Bridge",Laurel Hill Manor,39.9913730585475,-75.19485899068566,"Philadelphia, PA 19121",395,Museum
256,"M.L.K. Drive, Strawberry Mansion Bridge",The Dairy Fields,39.98511094717909,-75.19845485687256,"Fairmount Park, Philadelphia, PA 19121",767,Baseball Field
257,"M.L.K. Drive, Strawberry Mansion Bridge",Gigi & Big R Caribbean Soul Food Cart,39.99915098129925,-75.20138752571863,"on 38th St (at Spruce St), Philadelphia, PA 19104",813,Food Truck
258,"M.L.K. Drive, Strawberry Mansion Bridge",Ormiston - Royal Heritage Society,39.988697723946785,-75.19627855401409,"Reservoir Drive, Philadelphia, PA 19121",453,Museum
259,"M.L.K. Drive, Strawberry Mansion Bridge",FBR BOMF Aid Station,39.99344672968807,-75.19378778608547,"Philadelphia, PA",508,Hiking Trail
260,7th & Fitzwater,Saloon Restaurant,39.93999553603746,-75.15444698523777,"750 S 7th St (btwn Fitzwater and Catharine), Philadelphia, PA 19147",20,Italian Restaurant
261,7th & Fitzwater,Fitzwater Cafe,39.94040235975633,-75.15446981014934,"728 S 7th St, Philadelphia, PA 19147",25,Café
262,7th & Fitzwater,Rally,39.941216,-75.154002,"701 S 7th St (Bainbridge St), Philadelphia, PA 19147",120,Coffee Shop
263,7th & Fitzwater,Little Fish,39.940028,-75.152811,"746 S 6th St (Fitzwater st), Philadelphia, PA 19147",138,Seafood Restaurant
264,7th & Fitzwater,Angelina's,39.940276661299535,-75.15575145029139,"743 S 8th St, Philadelphia, PA 19147",113,Italian Restaurant
265,7th & Fitzwater,The Good King Tavern,39.94184315086448,-75.15405594003093,"614 S 7th St (at Kater St), Philadelphia, PA 19147",187,Restaurant
266,7th & Fitzwater,John's Water Ice,39.93826720280888,-75.15495537493494,"701 Christian St (at 7th St), Philadelphia, PA 19147",217,Dessert Shop
267,7th & Fitzwater,I Love Kickboxing,39.94213201298503,-75.15475189834183,"734 South St (8th Street), Philadelphia, PA 19147",218,Martial Arts Dojo
268,7th & Fitzwater,Atomic City Comics,39.94204015730986,-75.15349298715591,"638 South St (near 7th and South), Philadelphia, PA 19147",221,Comic Book Store
269,7th & Fitzwater,Brauhaus Schmitz,39.94217699094252,-75.15466697508847,"718 South St (at 8th St), Philadelphia, PA 19147",222,German Restaurant
270,48th & Woodland,Little Delicious,39.94160911885587,-75.2123705788031,"4821 Woodland Ave, Philadelphia, PA 19143",117,Caribbean Restaurant
271,48th & Woodland,Four Worlds Bakery,39.94344270509113,-75.21055484511578,"4634 Woodland Ave, Philadelphia, PA 19143",140,Bakery
272,48th & Woodland,Dunkin',39.94344597081423,-75.21046906764111,"30th & Market St Station, Philadelphia, PA 19104",144,Donut Shop
273,48th & Woodland,Gold Star Pizza,39.94380136680351,-75.21096506896818,"4627 Woodland Ave, Philadelphia, PA 19143",165,Pizzeria
274,48th & Woodland,Philly Homebrew Outlet,39.942695993817985,-75.21050640171562,"1314 S 47th St (Woodland Ave), Philadelphia, PA 19143",83,Market
275,48th & Woodland,West Philly Tool Library,39.9428511041219,-75.21064544691747,"4620 Woodland Ave, Philadelphia, PA 19143",83,Hardware Store
276,48th & Woodland,48th & Woodland Splash Park,39.94133157277879,-75.21123474924768,"4700 Paschal Ave., Philadelphia, PA 19143",113,Other Great Outdoors
277,48th & Woodland,West Philly Community Acupuncture,39.94338773544691,-75.21059427350808,"4636 Woodland Ave, Philadelphia, PA 19143",133,Acupuncture Clinic
278,48th & Woodland,Kenny Jones Field,39.941131296168514,-75.21087781265183,"1420 Grays Ferry Ave (woodland avenue), Philadelphia, PA 19143",142,Baseball Field
279,48th & Woodland,Asad’s Hot Chicken,39.943665,-75.21082,"Philadelphia, PA 19143",153,Fried Chicken Joint
280,6th & S Washington Square,The Center For Growth / Therapy in Philadelphia,39.946498842309815,-75.15094554216923,"233 S 6th St Ste C33, Philadelphia, PA 19106",44,Mental Health Clinic
281,6th & S Washington Square,Washington Square,39.94713786810694,-75.15229940414429,"210 W Washington Sq (btwn Locust & Walnut St), Philadelphia, PA 19106",123,Park
282,6th & S Washington Square,Talula's Garden,39.94714094280398,-75.15347877070249,"210 W Washington Sq (btwn Walnut St & Locust St), Philadelphia, PA 19106",202,New American Restaurant
283,6th & S Washington Square,Talula's Daily,39.94720819910365,-75.153444974205,"208 W Washington Sq, Philadelphia, PA 19106",203,Café
284,6th & S Washington Square,Mother Bethel AME Church,39.943314801564824,-75.15173181333536,"419 S 6th St, Philadelphia, PA 19147",330,Church
285,6th & S Washington Square,Three Bears Park,39.94425820500048,-75.14796549486526,"250 Delancey St, Philadelphia, PA 19106",367,Playground
286,6th & S Washington Square,Powel House,39.94579354426455,-75.14694522537388,"244 S 3rd St, Philadelphia, PA 19106",381,History Museum
287,6th & S Washington Square,Painting with a Twist,39.942261109565735,-75.15273954240948,"611 South St (at Bainbridge St), Philadelphia, PA 19147",461,Arts and Entertainment
288,6th & S Washington Square,Dottie's Donuts,39.94255841103989,-75.15194163232333,"509 S 6th St, Philadelphia, PA 19147",416,Donut Shop
289,6th & S Washington Square,Woodrow's Sandwich Shop,39.942086,-75.153246,"630 South St (btwn S 6th & 7th St), Philadelphia, PA 19147",492,Sandwich Spot
290,2nd & George,El Camino Real,39.96723890206772,-75.14010202816547,"1040 N 2nd St (at Liberties Walk), Philadelphia, PA 19123",10,BBQ Joint
291,2nd & George,Urban Village Brewing Company,39.967050420413734,-75.14000367559183,"1001 N 2nd St, Philadelphia, PA 19123",24,Brewery
292,2nd & George,One Shot Cafe,39.967631,-75.1407,"217 W George St (at American St), Philadelphia, PA 19123",72,Café
293,2nd & George,Apricot Stone,39.967402573897,-75.14109220678496,"426 W Girard Ave (btwn W George St & W Wildey St), Philadelphia, PA 19123",95,Mediterranean Restaurant
294,2nd & George,Baan Thai,39.96718594081968,-75.1411644949396,"1030 N American St, Philadelphia, PA 19123",100,Thai Restaurant
295,2nd & George,Poke Bowl,39.96565635888703,-75.14059436553752,"958 N 2nd St, Philadelphia, PA 19123",186,Poke Restaurant
296,2nd & George,Fine Wine & Good Spirits,39.96910528963047,-75.13911178997336,"180 W Girard Ave (at 2nd St.), Philadelphia, PA 19123",217,Liquor Store
297,2nd & George,Liberty Lands,39.96560851465099,-75.14204509032162,"N 3rd St (btwn Poplar & Wildey St), Philadelphia, PA 19123",254,Park
298,2nd & George,Jerry's Bar,39.96510109416032,-75.138906973813,"129 W Laurel St (at New Market), Philadelphia, PA 19123",258,Bar
299,2nd & George,Love & Honey Fried Chicken,39.96750507182574,-75.13692641664167,"1100 N Front St, Philadelphia, PA 19123",262,Fried Chicken Joint
300,Broad & Cecil B. Moore,Chick-fil-A,39.978203,-75.157508,"1601 N Broad St, Philadelphia, PA 19122",77,Fried Chicken Joint
301,Broad & Cecil B. Moore,Pita Chip,39.9780377862915,-75.1584168065293,"1600 N Broad St Ste 7, Philadelphia, PA 19121",107,Mediterranean Restaurant
302,Broad & Cecil B. Moore,Tropical Smoothie Cafe,39.977931062914465,-75.15840999874148,"1600 N Broad St, Philadelphia, PA 19121",117,Juice Bar
303,Broad & Cecil B. Moore,Honeygrow,39.97742972464794,-75.15751755550048,"1601 N Broad St (Cecil B Moore Ave), Philadelphia, PA 19122",161,Salad Restaurant
304,Broad & Cecil B. Moore,Insomnia Cookies,39.978386,-75.15723,"Cecil B Moore Ave, Philadelphia, PA 19122",70,Dessert Shop
305,Broad & Cecil B. Moore,Owl Breakfast & Lunch,39.97870405118039,-75.15919072188692,"1424 Cecil B Moore Ave, Philadelphia, PA 19121",122,Breakfast Spot
306,Broad & Cecil B. Moore,Qdoba Mexican Eats,39.9785404,-75.158377,"1600 N Broad St (Suite 12), Philadelphia, PA 19121",63,Mexican Restaurant
307,Broad & Cecil B. Moore,The Bagel Hut,39.97994227789161,-75.15631679867906,"Montgomery Ave (at Liacouras Walk), Philadelphia, PA 19122",171,Bagel Shop
308,Broad & Cecil B. Moore,City View Pizza and Grill,39.978838053441436,-75.15968598757566,"1434 Cecil B Moore Ave (at 15th St), Philadelphia, PA 19121",163,Pizzeria
309,Broad & Cecil B. Moore,Foot Locker,39.9780377862915,-75.1584168065293,"1600 N Broad St, Philadelphia, PA 19121",107,Shoe Store
